"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"ぬくもりのおうち保育　生江園","大阪市旭区生江1-8-2　ロイヤルコート香蘭橋105号","ぬくもりのおうちほいく　いくええん","学校・保育所","保育所","06-6928-4188","06-6928-4188","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5365166","34.7218817100006","保育所"
"ＡＩＡＩ　ＭＩＮＩ　太子橋今市","大阪市旭区大宮5-4-27　パレ城北1Ｆ","あいあい　みに　たいしばしいまいち","学校・保育所","保育所","06-6167-8012","06-6167-8012","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5496772","34.7294546900005","保育所"
"かいせいプチ保育園　森小路園","大阪市旭区森小路2-16-2","かいせいぷちほいくえんもりしょうじえん","学校・保育所","保育所","06-6167-4600","06-6167-4600","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5507572","34.7203574200005","保育所"
"れもんのこ清水保育園","大阪市旭区清水3-32-13　スプレンダースマイル1階","れもんのこしみずほいくえん","学校・保育所","保育所","06-6964-4660","06-6964-4661","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5607044","34.7238382900004","保育所"
"たっち小規模保育園","大阪市旭区今市1-5-23　新栄プロパティ千林Ⅱ　101号室","たっちしょうきぼほいくえん","学校・保育所","保育所","06-6955-3011","06-6955-3022","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5523297","34.7255532100005","保育所"
"ヒーローズ旭保育園","大阪市旭区新森4-23-8　Villetta新森公園1階","ひーろーずあさひほいくえん","学校・保育所","保育所","06-6955-3788","06-6955-3789","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5579221","34.7180477500004","保育所"
"新森サンフレンズ保育園","大阪市旭区新森六丁目3-45","しんもりさんふれんずほいくえん","学校・保育所","保育所","06-6167-4157","06-6167-4158","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5627893","34.7152451500004","保育所"
"東中浜ひばり保育園","大阪市城東区東中浜2-4-31","ひがしなかはまひばりほいくえん","学校・保育所","保育所","06-6967-2282","06-6965-2130","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5458802","34.6844027100005","保育所"
"トレジャーキッズてんのうでん保育園","大阪市城東区天王田13-4","とれじゃ－きっずてんのうでんほいくえん","学校・保育所","保育所","06-6923-9700","06-6923-9700","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5520036","34.6890078600004","保育所"
"関目中央保育園","大阪市城東区関目５－12－６","せきめちゅうおうほいくえん","学校・保育所","保育所","06-4255-7575","06-4255-7576","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5478719","34.7134517800004","保育所"
"ＡＩＡＩ　ＮＵＲＳＥＲＹ　鴫野駅前","大阪市城東区鴫野西5-1-24　ビエラタウン鴫野　JR鴫野駅NKビル３階","あいあい　なーさりー　しぎのえきまえ","学校・保育所","保育所","06-6167-7458","06-6167-7459","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5440469","34.6931336100005","保育所"
"幼保連携型認定こども園　諏訪こども学園","大阪市城東区諏訪1-8-5","ようほれんけいがたにんていこどもえん　すわこどもがくえん","学校・保育所","保育所","06-6961-0820","06-6961-0852","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5624301","34.6862802100004","保育所"
"鴫野東みらい保育園","大阪市城東区鴫野東2-1-15","しぎのひがしみらいほいくえん","学校・保育所","保育所","06-6955-9733","06-6955-9733","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5463914","34.6944987000005","保育所"
"ゆめみ保育園","大阪市城東区東中浜6-8-23","ゆめみほいくえん","学校・保育所","保育所","06-4258-7100","06-4258-7101","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5480304","34.6819135200005","保育所"
"かいせいプチ保育園　今福園","大阪市城東区今福西4-1-23","かいせいぷちほいくえん　いまふくえん","学校・保育所","保育所","06-6180-4900","06-6180-4900","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5508644","34.7009144300004","保育所"
"もりのこルーム","大阪市城東区森之宮2-9-106","もりのこるーむ","学校・保育所","保育所","080-3501-0213","06-6967-6916","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5396113","34.6859176700006","保育所"
"ぬくもりのおうち保育　城東中央園","大阪市城東区中央1-3-6　もと大阪市立城東区民ホール1階","ぬくもりのおうちほいく　じょうとうちゅうおうえん","学校・保育所","保育所","06-6180-9090","06-6180-9090","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5420774","34.7010255500003","保育所"
"ニチイキッズ深江橋保育園","大阪市城東区諏訪4-13-33","にちいきっずふかえばしほいくえん","学校・保育所","保育所","06-6167-5761","06-6167-5762","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5604205","34.6802989200004","保育所"
"野江サンフレンズ保育園","大阪市城東区野江2-7-12","のえさんふれんずほいくえん","学校・保育所","保育所","06-6167-5048","06-6167-5049","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5384695","34.7056097600006","保育所"
"エンジェルキッズ城東園","大阪市城東区今福西1-7-23 Gioia Altiri １階","えんじぇるきっず　じょうとうえん","学校・保育所","保育所","06-6939-3800","06-6939-3800","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.547621","34.6996896100005","保育所"
"城東ちどり保育園　ちどりキッズ","大阪市城東区諏訪2-4-3　バルーンフラワー諏訪101号","じょうとうちどりほいくえん　ちどりきっず","学校・保育所","保育所","06-6965-0505","06-6965-0505","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5591865","34.6847173600005","保育所"
"とまり木保育園　古市園","大阪市城東区古市3-8　プロムナーデ関目団地　7号棟103・104号室","とまりぎほいくえん ふるいちえん","学校・保育所","保育所","06-6167-9709","06-6167-9709","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5560628","34.7123076900005","保育所"
"よこづつみこども園","大阪市鶴見区横堤3-1-10","よこづつみこどもえん","学校・保育所","保育所","06-6911-0077","06-6911-0078","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5730144","34.6988073300004","保育所"
"つるみ保育園","大阪市鶴見区鶴見4-16-4","つるみほいくえん","学校・保育所","保育所","06-6913-7400","06-6912-6575","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5639275","34.7032038200004","保育所"
"ほっぺるランド鶴見緑地","大阪市鶴見区浜2-2-68","ほっぺるらんどつるみりょくち","学校・保育所","保育所","06-6995-4122","06-6995-4132","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5830039","34.7067723900004","保育所"
"トレジャーキッズよこづつみ保育園","大阪市鶴見区横堤5-8-9","とれじゃーきっずよこづつみほいくえん","学校・保育所","保育所","06-6780-4771","06-6780-4771","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5722425","34.7058693600004","保育所"
"ポピンズナーサリースクール鶴見緑地","大阪市鶴見区横堤2-3-12","ぽぴんずなーさりーすくーるつるみりょくち","学校・保育所","保育所","06-6991-8961","06-6991-8962","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5697483","34.6989684000004","保育所"
"ソフィア横堤保育園","大阪市鶴見区横堤1-11-62","そふぃあよこづつみほいくえん","学校・保育所","保育所","06-6115-5148","06-6115-5149","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5709312","34.7027541200004","保育所"
"えがおの森保育園・つるみ","大阪市鶴見区鶴見4-17-22","えがおのもりほいくえん・つるみ","学校・保育所","保育所","06-6912-6060","06-6912-6061","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5654722","34.7049157200004","保育所"
"うれしい保育園　放出","大阪市鶴見区今津南3-4-26","うれしいほいくえん　はなてん","学校・保育所","保育所","06-4258-0021","06-4258-0025","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5742103","34.6890971800004","保育所"
"えがおの森保育園・いまづ","大阪市鶴見区今津南1-6-38","えがおのもりほいくえん・いまづ","学校・保育所","保育所","06-6968-1440","06-6968-1441","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5679222","34.6888312200004","保育所"
"幼保連携型認定こども園　茨田大宮こども園","大阪市鶴見区茨田大宮3-1-43","ようほれんけいがたにんていこどもえん　まったおおみやこどもえん","学校・保育所","保育所","06-6911-0101","06-6911-0102","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.59654","34.7070485500003","保育所"
"幼稚園型認定こども園　念法幼稚園","大阪市鶴見区緑3-3-18","ようちえんがたにんていこどもえん　ねんぽうようちえん","学校・保育所","幼稚園","06-6911-3158","06-6911-2024","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5639905","34.7139687500004","幼稚園"
"三愛幼稚園","大阪市鶴見区今津中4-3-13","さんあいようちえん","学校・保育所","幼稚園","06-6968-1981","06-6968-1982","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5768093","34.6916561000004","幼稚園"
"保育所型認定こども園　茨田東こども園","大阪市鶴見区茨田大宮4-40-15","ほいくしょがたにんていこどもえん　まったひがしこどもえん","学校・保育所","保育所","06-6911-2600","06-6911-2601","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5973387","34.7141128200004","保育所"
"鶴見なないろ保育園　諸口園","大阪市鶴見区諸口2-14-13","つるみなないろほいくえん　もろぐちえん","学校・保育所","保育所","06-6915-4444","06-6915-4445","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5822566","34.7017673000004","保育所"
"かいせいプチ保育園　鶴見園","大阪市鶴見区鶴見3-13-35　グリーンビューつるみ1-(4)(5)","かいせいぷちほいくえん　つるみえん","学校・保育所","保育所","06-6115-5680","06-6115-5680","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5662949","34.7026731900004","保育所"
"ソフィアみどり保育園","大阪市鶴見区緑1-11-3　ベルデカーサ2Ｆ","そふぃあみどりほいくえん","学校・保育所","保育所","06-6180-3578","06-6180-3551","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5612398","34.7125356200004","保育所"
"みどり一丁目にこにこ保育園","大阪市鶴見区緑1-7-28　菊千マンション1階","みどりいっちょうめ　にこにこほいくえん","学校・保育所","保育所","06-6932-1503","06-6932-1504","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5626094","34.7113122400004","保育所"
"念法保育園","大阪市鶴見区緑3-3-18","ねんぽうほいくえん","学校・保育所","保育所","06-6911-3159","06-6911-1159","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5639905","34.7139687500004","保育所"
"今福鶴見にこにこ保育園","大阪市鶴見区鶴見2-22-5　鶴見第2住宅5号棟110号室","いまふくつるみにこにこほいくえん","学校・保育所","保育所","06-6780-4594","06-6780-4595","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5660031","34.6999896000004","保育所"
"放出東にこにこ保育園","大阪市鶴見区放出東3-2　市営放出東住宅1号棟104号室","はなてんひがしにこにこほいくえん","学校・保育所","保育所","06-6978-4881","06-6978-4882","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5597054","34.6895995100002","保育所"
"とまり木保育園　今津中園","大阪市鶴見区今津中1－7－2　グランツ鶴見101号室","とまりぎほいくえん　いまづなかえん","学校・保育所","保育所","06-6167-7067","06-6167-7067","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5678893","34.6918201800004","保育所"
"アイグラン保育園昭和町","大阪市阿倍野区昭和町2-12-27","あいぐらんほいくえんしょうわちょう","学校・保育所","保育所","06-6621-6077","06-6621-6078","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5166984","34.6314573200003","保育所"
"クオリスキッズあべの橋保育園","大阪市阿倍野区松崎町2-5-24","くおりすきっずあべのばしほいくえん","学校・保育所","保育所","06-6623-0737","06-6623-0738","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5163734","34.6430285400006","保育所"
"りんりん保育園　阪南町","大阪市阿倍野区阪南町7-9-22","りんりんほいくえん　はんなんちょう","学校・保育所","保育所","06-6695-3337","06-6695-3338","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5120845","34.6171310200007","保育所"
"かがやきの森保育園あいおい","大阪市阿倍野区相生通1-9-27","かがやきのもりほいくえんあいおい","学校・保育所","保育所","06-6652-6200","06-6652-6201","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.503438500001","34.6297271000007","保育所"
"宙音つばさ保育園","大阪市阿倍野区北畠1-12-21","そらねつばさほいくえん","学校・保育所","保育所","06-4399-0283","06-4399-4152","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5086797","34.6258529200007","保育所"
"認定こども園　金塚幼稚園","大阪市阿倍野区旭町1-4-46","にんていこどもえん　かなづかようちえん","学校・保育所","保育所","06-6641-0598","06-6641-0598","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5088492","34.6456645600006","保育所"
"幼保連携型認定こども園　グレース幼稚園","大阪市阿倍野区昭和町4-3-19","ようほれんけいがたにんていこどもえん　ぐれーすようちえん","学校・保育所","保育所","06-6622-1008","06-6622-1008","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5179313","34.6258942000003","保育所"
"幼保連携型認定こども園文の里幼稚園","大阪市阿倍野区文の里3-15-28","ようほれんけいがたにんていこどもえんふみのさとようちえん","学校・保育所","保育所","06-6629-2323","06-6622-3250","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5219554","34.6350025500006","保育所"
"むつみこども園","大阪市阿倍野区阪南町3-22-8","むつみこどもえん","学校・保育所","幼稚園","06-6624-0557","06-6624-0556","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.511941","34.6289062400006","幼稚園"
"認定こども園聖愛幼稚園","大阪市阿倍野区丸山通1-3-61","にんていこどもえんせいあいようちえん","学校・保育所","幼稚園","06-6651-8039","06-6651-8039","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5073043","34.6369980100006","幼稚園"
"認定こども園　あべの幼稚園","大阪市阿倍野区北畠3-7-5","にんていこどもえん　あべのようちえん","学校・保育所","幼稚園","06-6651-8649","06-6651-5707","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.499982900001","34.6280603900004","幼稚園"
"あべのげんき学園","大阪市阿倍野区阪南町1-34-4","あべのげんきがくえん","学校・保育所","保育所","06-6627-1118","06-6627-1119","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5127205","34.6359840100006","保育所"
"キッズパレス美章園","大阪市阿倍野区美章園1-9-18　ラフィネ美章園1F","きっずぱれすびしょうえん","学校・保育所","保育所","06-6629-1101","06-6629-1102","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5232567","34.6381709800006","保育所"
"キッズベアー　文の里","大阪市阿倍野区文の里4-21-30　一桃ビル2F","きっずべあー　ふみのさと","学校・保育所","保育所","06-7507-1316","06-7507-1484","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5213737","34.6329080400006","保育所"
"れもんのこ昭和町保育園","大阪市阿倍野区昭和町4-9-26　クローバー・グランデ昭和町1Ｆ","れもんのこしょうわちょうほいくえん","学校・保育所","保育所","06-6655-0898","06-6655-0899","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5160246","34.6248669500006","保育所"
"キッズベアー　阿倍野","大阪市阿倍野区文の里1-1-40　阿倍野区役所地下1階","きっずべあー　あべの","学校・保育所","保育所","06-7506-9470","06-7506-9725","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5185112","34.6383588400006","保育所"
"キッズハーモニー・あべの","大阪市阿倍野区播磨町1-5-25-101","きっずはーもにー・あべの","学校・保育所","保育所","06-7176-2962","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5112982","34.6243611500006","保育所"
"あろは保育園　阿倍野園","大阪市阿倍野区播磨町1-24-24　クレバービル","あろはほいくえん　あべのえん","学校・保育所","保育所","06-6115-8373","06-6115-8374","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5094238","34.6218560000006","保育所"
"すまいる保育園すこやか","大阪市阿倍野区松崎町3-4　大阪市営松崎第2住宅1号棟102号室","すまいるほいくえんすこやか","学校・保育所","保育所","06-6654-7751","06-6654-7751","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5165965","34.6419219700006","保育所"
"すまいる保育園ほほえみ","大阪市阿倍野区松崎町3-4　大阪市営松崎第2住宅1号棟103号室","すまいるほいくえんほほえみ","学校・保育所","保育所","06-6654-8667","06-6654-8667","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5165973","34.6417811100007","保育所"
"アメリカンアカデミーあべの保育園","大阪市阿倍野区旭町3-1-2　あべのステラ　203号室","あめりかんあかでみーあべのほいくえん","学校・保育所","保育所","06-6556-7587","06-6556-7836","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5087918","34.6428665300007","保育所"
"ロクマキッズ阿倍野園","大阪市阿倍野区天王寺町北2-13-19","ろくまきっずあべのえん","学校・保育所","保育所","06-4305-7450","06-4305-7451","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5253107","34.6466849300006","保育所"
"Ｆｏｕｒ　Ｌｅａｆ","大阪市阿倍野区北畠1-12-12","ふぉー　りーふ","学校・保育所","保育所","06-7505-8615","06-7505-8615","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5081371","34.6256142300006","保育所"
"なかよしルーム　阿倍野","大阪市阿倍野区共立通1-1-9","なかよしるーむ　あべの","学校・保育所","保育所","06-6651-8600","06-6651-8600","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.509456","34.6398075800006","保育所"
"あゆむ保育園","大阪市阿倍野区西田辺町2-10-8","あゆむほいくえん","学校・保育所","保育所","06-6691-2800","06-6691-2801","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5137663","34.6168236100006","保育所"
"すみのえひよこ保育園","大阪市住之江区南港中4-4-32","すみのえひよこほいくえん","学校・保育所","保育所","06-6613-0820","06-6613-0801","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.422965000002","34.6334655200012","保育所"
"安立保育園","大阪市住之江区安立4-6-17","あんりゅうほいくえん","学校・保育所","保育所","06-6671-8846","06-6671-8853","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.488015900002","34.5999756500008","保育所"
"すくすくの杜　住之江園","大阪市住之江区御崎8-1-6","すくすくのもり　すみのええん","学校・保育所","保育所","06-6606-8968","06-6606-8969","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.478939400002","34.6056873700009","保育所"
"認定こども園　みさきようちえん","大阪市住之江区御崎3-3-17","にんていこどもえん　みさきようちえん","学校・保育所","保育所","06-6681-4756","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.480655300002","34.6103031300008","保育所"
"認定こども園　住の江幼稚園","大阪市住之江区南港中４丁目４番32号","にんていこどもえん　すみのえようちえん","学校・保育所","幼稚園","06-6613-0800","06-6613-0801","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.422965000002","34.6334655200012","幼稚園"
"マミーズアイ保育園　すみのえ園","大阪市住之江区西住之江1-1-31","まみーずあいほいくえん　すみのええん","学校・保育所","保育所","06-6675-4150","06-6675-8039","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.487038400002","34.6048380600008","保育所"
"聖愛クロス保育園　南港北","大阪市住之江区南港北1-25-10　シーサイドレジデンスコスモスクエア3階","せいあいくろすほいくえん　なんこうきた","学校・保育所","保育所","06-7710-5722","06-6614-5166","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.415179000002","34.6418688300014","保育所"
"ぷちえびす保育園","大阪市住之江区粉浜西1-1-16　パールスクエアービル1階","ぷちえびすほいくえん","学校・保育所","保育所","06-6674-6174","06-6674-6174","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.489504400002","34.6228538300008","保育所"
"たかさき保育園","大阪市住之江区御崎3-1-17　住之江区役所","たかさきほいくえん","学校・保育所","保育所","06-6686-5678","06-6686-8855","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.483146700002","34.6095226300008","保育所"
"どろんこベビー園","大阪市住之江区北加賀屋1-6-8","どろんこべびーえん","学校・保育所","保育所","06-6115-8021","06-6115-8022","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.480554400002","34.6223672600008","保育所"
"すくすくの杜　あびこ園","大阪市住吉区我孫子4-9-12","すくすくのもり　あびこえん","学校・保育所","保育所","06-6691-3233","06-6654-8440","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5096339","34.5972546500007","保育所"
"聖愛クロス保育園　住吉","大阪市住吉区住吉2-10-23","せいあいくろすほいくえん　すみよし","学校・保育所","保育所","06-6676-5511","06-6676-5510","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.4939959","34.6109320800008","保育所"
"アイグラン保育園長居","大阪市住吉区長居東3-14-23","あいぐらんほいくえんながい","学校・保育所","保育所","06-4703-3841","06-4703-3842","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5136491","34.6071185700007","保育所"
"みとう保育園","大阪市住吉区長居西3-6-4","みとうほいくえん","学校・保育所","保育所","06-4700-8830","06-4700-8838","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5070769","34.6070683900006","保育所"
"かきつばた保育園","大阪市住吉区千躰2-2-7","かきつばたほいくえん","学校・保育所","保育所","06-6671-5533","06-6671-5534","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.4992501","34.6079708600004","保育所"
"浅香東こども園","大阪市住吉区浅香1-1-38","あさかひがしこどもえん","学校・保育所","保育所","06-6697-5987","06-6697-5989","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5122044","34.5922624900006","保育所"
"ゆり保育園","大阪市住吉区我孫子1-1-2","ゆりほいくえん","学校・保育所","保育所","06-6606-2177","06-6606-2188","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5112087","34.6063408300006","保育所"
"認定こども園　東よさみ幼稚園","大阪市住吉区苅田1-7-19","にんていこどもえん　ひがしよさみようちえん","学校・保育所","保育所","06-6698-0227","06-6698-3818","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5213355","34.6031752300006","保育所"
"認定こども園　万代幼稚園","大阪市住吉区万代３丁目６番15号","にんていこどもえん　まんだいようちえん","学校・保育所","幼稚園","06-6671-4320","06-6678-7203","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5037352","34.6204987400006","幼稚園"
"認定こども園　愛児幼稚園","大阪市住吉区長居西3-1-14","にんていこどもえん　あいじようちえん","学校・保育所","幼稚園","06-6691-0502","06-6691-7855","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.507762500001","34.6087799600006","幼稚園"
"認定こども園　東粉浜幼稚園","大阪市住吉区東粉浜2-11-14","にんていこどもえん　ひがしこはまようちえん","学校・保育所","幼稚園","06-6671-7875","06-6671-7271","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.493926800002","34.6198228800008","幼稚園"
"認定こども園　建国幼稚園","大阪市住吉区遠里小野2-3-13","にんていこどもえん　けんこくようちえん","学校・保育所","幼稚園","06-6691-1231","06-6606-4808","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.499287700001","34.5972346100007","幼稚園"
"ひまわり幼稚園","大阪市住吉区苅田5-17-25","ひまわりようちえん","学校・保育所","幼稚園","06-6698-3272","06-6698-3282","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5146847","34.6013207000006","幼稚園"
"すみえ保育園","大阪市住吉区墨江2-2-25","すみえほいくえん","学校・保育所","保育所","06-6675-5804","06-6675-5804","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.496794500001","34.6071899500008","保育所"
"すまいる保育園山之内","大阪市住吉区山之内3-3-2　マ・メゾン舟尾1階","すまいるほいくえんやまのうち","学校・保育所","保育所","06-6115-8165","06-6115-8165","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.502831300001","34.5929851800008","保育所"
"南住吉つばさ保育園","大阪市住吉区南住吉2-14-20　平成ハイツ壱番館1階","みなみすみよしつばさほいくえん","学校・保育所","保育所","06-6605-1616","06-6605-1617","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5029355","34.6072724600007","保育所"
"パンダ保育園苅田園","大阪市住吉区苅田5-18-26","ぱんだほいくえんかりたえん","学校・保育所","保育所","06-6615-8183","06-6615-8183","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.513414","34.6014014300006","保育所"
"聖愛クロス保育園　東粉浜","大阪市住吉区東粉浜3-20-7","せいあいくろすほいくえん　ひがしこはま","学校・保育所","保育所","06-6673-2777","06-6673-2778","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.492873600001","34.6176805000004","保育所"
"みとう保育ルーム","大阪市住吉区長居西3-6-3","みとうほいくるーむ","学校・保育所","保育所","06-4700-8831","06-4700-8838","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5071301","34.6072003100007","保育所"
"れもんのこ杉本保育園","大阪市住吉区杉本町2-30-5","れもんのこすぎもとほいくえん","学校・保育所","保育所","06-6609-1227","06-6609-1229","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5051035","34.5943658600008","保育所"
"まんだいぷちほいくえん","大阪市住吉区万代3-3-30","まんだいぷちほいくえん","学校・保育所","保育所","06-7509-5323","","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5047596","34.6204452900007","保育所"
"藤保育園　ドレミ","大阪市住吉区南住吉3-15-55","ふじほいくえん　どれみ","学校・保育所","保育所","06-6698-5101","06-6698-5102","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5006059","34.6036644700008","保育所"
"ぴこえびす保育園","大阪市住吉区長峡町3-14　ショップ南海住吉","ぴこえびすほいくえん","学校・保育所","保育所","06-6690-7774","06-6690-7774","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.490336000002","34.6128141200004","保育所"
"ＫＩＤＳＲＯＯＭ　Baby-bee","大阪市住吉区清水丘1-25-23","きっずるーむ　べいびーびー","学校・保育所","保育所","06-7502-3143","06-7502-3143","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.490329400001","34.6037041000008","保育所"
"オズ保育園帝塚山","大阪市住吉区帝塚山東3-8-20","おずほいくえんてづかやま","学校・保育所","保育所","06-6569-9830","06-6569-9831","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.4997844","34.6185243400007","保育所"
"矢田北保育園","大阪市東住吉区照ケ丘矢田2-17-4","やたきたほいくえん","学校・保育所","保育所","06-6702-2610","06-6702-2681","http://www.city.osaka.lg.jp/kodomo/page/0000002800.html","","","","","135.5378483","34.6066111500006","保育所"
