"施設名称","所在地","施設名かな","カテゴリ","分類","TEL","FAX","URL","URL2","バリアフリー情報","詳細情報","備考","経度","緯度","分類"
"大国町南公園","大阪市浪速区大国2-14","だいこくちょうみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.495254000001","34.6529310000004","公園"
"日東公園","大阪市浪速区日本橋東3-2","にっとうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.50749","34.6580900000003","公園"
"愛染公園","大阪市浪速区下寺3-5","あいぜんこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.509295","34.6565940000003","公園"
"桜川公園","大阪市浪速区桜川4-13","さくらがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.483613000001","34.6656170000004","公園"
"元町中公園","大阪市浪速区元町1-6","もとまちなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.496147000001","34.6648670000004","公園"
"立葉町公園","大阪市浪速区立葉2-4","たてばちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.485069000001","34.6640090000004","公園"
"難波中公園","大阪市浪速区難波中3-11","なんばなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.499462","34.6606310000004","公園"
"高岸公園","大阪市浪速区敷津東3-9","たかぎしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.499859","34.6557360000004","公園"
"浪速南公園","大阪市浪速区浪速東3-8","なにわみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.489632000001","34.6545240000004","公園"
"稲荷町公園","大阪市浪速区桜川2-5","いなりちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.489686000001","34.6671830000004","公園"
"浪速第１公園","大阪市浪速区浪速西1-2","なにわだい１こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.487996000001","34.6595590000004","公園"
"木津川公園","大阪市浪速区木津川2-3","きづがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.483358000001","34.6576260000004","公園"
"恵美公園","大阪市浪速区恵美須西2-13","","公園・スポーツ","公園","","","","","","街区公園","","135.502142","34.6533034000004","公園"
"塩草公園","大阪市浪速区塩草2-8","","公園・スポーツ","公園","","","","","","街区公園","","135.492460000001","34.6592600000004","公園"
"久保吉公園","大阪市浪速区久保吉2-2","くぼよしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.484501000001","34.6603360000004","公園"
"浪速東３公園","大阪市浪速区浪速東3-3","なにわひがし３こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.491498700001","34.6548508000004","公園"
"浪速玉姫公園","大阪市浪速区浪速東3-13","なにわたまひめこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.488800000001","34.6557710000004","公園"
"戎南公園","大阪市浪速区戎本町2-5","えびすみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.500232","34.6520800000004","公園"
"新浪速公園","大阪市浪速区浪速西4-2","しんなにわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.486185000001","34.6528560000004","公園"
"浪速東公園","大阪市浪速区浪速東2-2","なにわひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.490933000001","34.6565940000004","公園"
"西栄緑道","大阪市浪速区浪速西3-8","にしさかえりょくどう","公園・スポーツ","公園","","","","","","緑道","","135.487247400001","34.6548684000004","公園"
"難波塩草敷津公園","大阪市浪速区元町2-14","なにわしおくさしきつこうえん","公園・スポーツ","公園","","","","","","都市緑地","","135.494039","34.6618360000004","公園"
"幸町西公園","大阪市浪速区幸町3-8","さいわいちょうにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.482130000001","34.6686000000004","公園"
"大和田中一公園","大阪市西淀川区大和田3-10","おおわだなかいちこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.446746000001","34.7094780000005","公園"
"中島西公園","大阪市西淀川区中島2-6","なかじまにしこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.419135000001","34.6955350000007","公園"
"御幣六公園","大阪市西淀川区御幣島6-6","みてろくこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.453840000001","34.7203450000005","公園"
"姫松公園","大阪市西淀川区姫島3-14","ひめまつこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.447650000001","34.6996960000005","公園"
"中島中公園","大阪市西淀川区中島1-24","なかじまなかこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.427354000001","34.7034890000006","公園"
"川北中央公園","大阪市西淀川区中島1-42","かわきたちゅうおうこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.424462000001","34.7038180000006","公園"
"塚本駅前公園","大阪市淀川区塚本2-29","つかもとえきまえこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.468255000001","34.7137440000005","公園"
"新高東公園","大阪市淀川区新高3-8","にいたかひがしこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.482130000001","34.7370210000004","公園"
"三国駅前公園","大阪市淀川区西三国4-10","みくにえきまえこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.483224000001","34.7391620000004","公園"
"加島駅前公園","大阪市淀川区加島3-中4","かしまえきまえこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.453130000001","34.7297760000005","公園"
"野中北１公園","大阪市淀川区野中北1-6","のなかきた１こうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.482438000001","34.7294980000004","公園"
"下新庄南公園","大阪市東淀川区下新庄2-6","しもしんじょうみなみこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.51975","34.7428730000003","公園"
"新今里公園","大阪市生野区新今里2-12","しんいまざとこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.546371","34.6621800000003","公園"
"田島公園","大阪市生野区田島3-5","たじまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.542702","34.6483510000002","公園"
"舎利寺公園","大阪市生野区舎利寺3-9","しゃりじこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.537863","34.6480260000003","公園"
"東中川公園","大阪市生野区新今里7-14","ひがしなかがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.550969","34.6592740000003","公園"
"御勝山公園","大阪市生野区勝山北3-16","おかちやまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5355191","34.6544536000003","公園"
"桃谷公園","大阪市生野区桃谷1-2","","公園・スポーツ","公園","","","","","","近隣公園","","135.5300512","34.6603465900003","公園"
"生野東公園","大阪市生野区生野東3-9","いくのひがしこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.534921","34.6509060000003","公園"
"田島南公園","大阪市生野区田島5-21","たじまみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.543652","34.6445000000002","公園"
"巽公園","大阪市生野区巽西1-7","","公園・スポーツ","公園","","","","","","地区公園","","135.54744","34.6515200000002","公園"
"中川公園","大阪市生野区中川2-4","なかがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.543276","34.6614520000003","公園"
"西の川公園","大阪市生野区新今里1-14","にしのかわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.543394","34.6629700000003","公園"
"中川西公園","大阪市生野区中川西2-5","なかがわにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.541299","34.6617230000003","公園"
"巽南公園","大阪市生野区巽南1-4","たつみみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.545752","34.6413800000002","公園"
"巽東公園","大阪市生野区巽東4-3","たつみひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.559348","34.6479450000002","公園"
"巽北公園","大阪市生野区巽北4-2","たつみきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.556344","34.6545640000002","公園"
"小路公園","大阪市生野区小路東2-14","しょうじこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.557443","34.6610390000002","公園"
"御勝山南公園","大阪市生野区勝山南3-3","おかちやまみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.53579","34.6536280000003","公園"
"御幸森公園","大阪市生野区桃谷5-8","みゆきもりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5393279","34.6589060000003","公園"
"巽矢柄公園","大阪市生野区巽東1-10","たつみやがらこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.554946","34.6499500000002","公園"
"勝山北公園","大阪市生野区勝山北1-11","かつやまきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.529747","34.6549080000003","公園"
"中川南公園","大阪市生野区中川5-13","なかがわみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.545551","34.6568360000002","公園"
"生野南公園","大阪市生野区林寺4-6","いくのみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.535299","34.6427410000003","公園"
"小路西公園","大阪市生野区小路2-2","しょうじにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.553316","34.6613330000002","公園"
"勝山西公園","大阪市生野区勝山南1-13","かつやまにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.528578","34.6533110000003","公園"
"伊賀ヶ西公園","大阪市生野区巽中2-22","いががにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.553302","34.6486040000002","公園"
"北鶴橋公園","大阪市生野区鶴橋3-5","きたつるはしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.535755","34.6624930000003","公園"
"巽西公園","大阪市生野区巽西4-6","たつみにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.547203","34.6440100000003","公園"
"巽大地公園","大阪市生野区巽中3-9","","公園・スポーツ","公園","","","","","","街区公園","","135.55098","34.6476800000002","公園"
"小路南公園","大阪市生野区小路3-19","しょうじみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.555268","34.6563220000002","公園"
"巽東第一公園","大阪市生野区巽東1-1","たつみひがしだいいちこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.555826","34.6527920000002","公園"
"小路東公園","大阪市生野区小路東2-23","しょうじひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.557704","34.6589590000002","公園"
"巽大地北公園","大阪市生野区巽中2-7","たつみだいちきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.549649","34.6500030000002","公園"
"みゆき公園","大阪市生野区桃谷3-7","みゆきこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.534621","34.6608960000003","公園"
"巽中東公園","大阪市生野区巽中1-5","たつみなかひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.549467","34.6517490000002","公園"
"桃谷南公園","大阪市生野区桃谷3-14","ももだにみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.535809","34.6590070000003","公園"
"中川東２公園","大阪市生野区中川東2-4","なかがわひがし２こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5508801","34.6578469000002","公園"
"巽東３公園","大阪市生野区巽東3-11","たつみひがし３こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.559836","34.6523290000002","公園"
"巽西足代公園","大阪市生野区巽中1-20","たつみにしあじろこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.552535","34.6515500000002","公園"
"巽伊賀ヶ公園","大阪市生野区巽東1-16","たつみいががこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.555882","34.6489840000002","公園"
"生野西４公園","大阪市生野区生野西4-7","いくのにし４こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.529066","34.6476470000003","公園"
"南巽公園","大阪市生野区巽南3-10","みなみたつみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.551768","34.6411440000002","公園"
"御幸森第２公園","大阪市生野区桃谷5-4","みゆきもりだい２こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.538335","34.6609530000003","公園"
"巽西１公園","大阪市生野区巽西1-3","たつみにし１こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.544797","34.6516560000003","公園"
"生野東４公園","大阪市生野区生野東4-5","いくのひがし４こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.534717","34.6468350000003","公園"
"巽北西公園","大阪市生野区巽北1-21","たつみきたにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.545478","34.6541340000003","公園"
"林寺西公園","大阪市生野区林寺2-16","はやしじにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.531356","34.6447300000003","公園"
"北鶴橋第２公園","大阪市生野区鶴橋4-1","きたつるはしだい２こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.536927","34.6651940000003","公園"
"巽西みのり公園","大阪市生野区巽西3-15","たつみにしみのりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.547632","34.6464529000002","公園"
"中川６公園","大阪市生野区中川6-12","なかがわ６こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.542412","34.6545200000002","公園"
"舎利寺中央公園","大阪市生野区勝山南4-7","しゃりじちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.539226","34.6529860000003","公園"
"猫間川公園","大阪市生野区生野西1-18","ねこまがわこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.524965","34.6487520000003","公園"
"北鶴ふれあい公園","大阪市生野区鶴橋1-6","きたつるふれあいこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.52986","34.6633490000003","公園"
"新田島公園","大阪市生野区田島5-7","しんたじまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.541613","34.6431080000002","公園"
"つるのはし跡公園","大阪市生野区桃谷3-17","つるのはしあとこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.533845","34.6583120000003","公園"
"巽北さくら公園","大阪市生野区巽北2-7","たつみきたさくらこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.549121","34.6544980000002","公園"
"楠正長史跡公園","大阪市生野区巽南4-2","くすのきまさながしせきこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.551607","34.6399340000002","公園"
"巽中４公園","大阪市生野区巽中4-6","たつみなか４こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.550086","34.6448950000003","公園"
"巽南ふれあい公園","大阪市生野区巽南5-18","たつみみなみふれあいこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.552052","34.6336650000002","公園"
"鴫野東２公園","大阪市城東区鴫野東2-27","しぎのひがし２こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.548801","34.6921830000002","公園"
"今福南古堤公園","大阪市城東区今福南2-4","いまふくみなみふるつつみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.553399","34.6961660000002","公園"
"蒲生二ふれあい公園","大阪市城東区蒲生2-6","がもうにふれあいこうえん","公園・スポーツ","公園","","","","","","緑道","","135.540841","34.6991780000003","公園"
"放出駅南公園","大阪市鶴見区放出東3-35","はなてんえきみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.562835","34.6872910000002","公園"
"放出駅南第２公園","大阪市鶴見区放出東3-34","はなてんえきみなみだい２こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5648383","34.6877742000002","公園"
"金塚ふれあい東公園","大阪市阿倍野区阿倍野筋３丁目11","かなづかふれあいひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.510977","34.6431920000003","公園"
"金塚ふれあい中央公園","大阪市阿倍野区阿倍野筋1-6","かなづかふれあいちゅうおうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.5102339","34.6439638000003","公園"
"中加賀屋公園","大阪市住之江区中加賀屋1-5","","公園・スポーツ","公園","","","","","","近隣公園","","135.481640000001","34.6194900000004","公園"
"浜口西公園","大阪市住之江区浜口西2-6","","公園・スポーツ","公園","","","","","","街区公園","","135.484270000001","34.6107600000004","公園"
"浜口東公園","大阪市住之江区西住之江1-3","はまぐちひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.486271000001","34.6069320000004","公園"
"北加賀屋公園","大阪市住之江区北加賀屋5-3","","公園・スポーツ","公園","","","","","","近隣公園","","135.475491500001","34.6229068200004","公園"
"加賀屋公園","大阪市住之江区中加賀屋3-17","かがやこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.478444000001","34.6159430000004","公園"
"安住公園","大阪市住之江区住之江3-16","あずみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.485002000001","34.5978540000004","公園"
"加賀屋北公園","大阪市住之江区北加賀屋1-2","かがやきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.481462000001","34.6240570000004","公園"
"西加賀屋公園","大阪市住之江区西加賀屋3-8","にしかがやこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.476545000001","34.6163430000004","公園"
"新北島南公園","大阪市住之江区新北島2-3","しんきたじまみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.471001000001","34.6037440000005","公園"
"粉浜公園","大阪市住之江区粉浜西2-6","こはまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.488315000001","34.6189080000004","公園"
"新北島東公園","大阪市住之江区新北島3-5","","公園・スポーツ","公園","","","","","","街区公園","","135.469760000001","34.6069500000005","公園"
"緑木公園","大阪市住之江区緑木2-1","みどりぎこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.472967000001","34.6155640000005","公園"
"南加賀屋公園","大阪市住之江区南加賀屋3-1","みなみかがやこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.475354000001","34.6064200000004","公園"
"新北島西公園","大阪市住之江区新北島7-3","しんきたじまにしこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.460388000001","34.6093430000005","公園"
"平林北公園","大阪市住之江区平林北1-2","ひらばやしきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.460085000001","34.6209280000005","公園"
"粉浜北公園","大阪市住之江区粉浜西1-4","こはまきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.488959000001","34.6225080000004","公園"
"浜口公園","大阪市住之江区浜口西3-4","","公園・スポーツ","公園","","","","","","街区公園","","135.483914300001","34.6083440000004","公園"
"平林南公園","大阪市住之江区平林南2-6","ひらばやしみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.456308000001","34.6092940000005","公園"
"御崎南公園","大阪市住之江区御崎7-3","みさきみなみこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.480848000001","34.6054440000004","公園"
"柴谷公園","大阪市住之江区柴谷2-7","","公園・スポーツ","公園","","","","","","近隣公園","","135.466104100001","34.6177180700005","公園"
"北島公園","大阪市住之江区北島3-17","きたじまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.478962000001","34.6003730000004","公園"
"安立北公園","大阪市住之江区安立1-10","あんりゅうきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.490144000001","34.6068220000004","公園"
"霰松原公園","大阪市住之江区安立2-11","あられまつばらこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.488666000001","34.6043120000004","公園"
"御崎東公園","大阪市住之江区御崎3-3","みさきひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.481035000001","34.6104380000004","公園"
"御崎中公園","大阪市住之江区御崎5-1","みさきなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.483036000001","34.6087400000004","公園"
"敷津浦東公園","大阪市住之江区御崎7-15","","公園・スポーツ","公園","","","","","","街区公園","","135.479567700001","34.6031912400004","公園"
"南加賀屋西公園","大阪市住之江区南加賀屋4-6","みなみかがやにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.473300000001","34.6030930000004","公園"
"粉浜東公園","大阪市住之江区粉浜1-5","こはまひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.490533000001","34.6220690000004","公園"
"西住之江南公園","大阪市住之江区西住之江3-13","にしすみのえみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.482918000001","34.6000350000004","公園"
"粉浜中公園","大阪市住之江区粉浜1-27","こはまなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.490890000001","34.6187510000004","公園"
"南港太陽のまち公園","大阪市住之江区南港中4-5","なんこうたいようのまちこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.424773000001","34.6339080000006","公園"
"南港緑公園","大阪市住之江区南港中2-6","なんこうみどりこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.428204000001","34.6287340000006","公園"
"南港海のまち公園","大阪市住之江区南港中3-6","なんこううみのまちこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.425262000001","34.6278490000006","公園"
"南港花のまち公園","大阪市住之江区南港中5-4","なんこうはなのまちこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.420704000001","34.6337510000006","公園"
"南港公園","大阪市住之江区南港中3-1","なんこうこうえん","公園・スポーツ","公園","","","","","","地区公園","","135.425361000001","34.6302680000006","公園"
"南港中央公園","大阪市住之江区南港東8-5","","公園・スポーツ","公園","","","","","","総合公園","","135.432219900001","34.6319450400006","公園"
"東加賀屋公園","大阪市住之江区東加賀屋2-14","ひがしかがやこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.482127000001","34.6175390000004","公園"
"平林西公園","大阪市住之江区平林南2-12","ひらばやしにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.447253000001","34.6131550000005","公園"
"安立南公園","大阪市住之江区安立3-8","あんりゅうみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.487612000001","34.6015680000004","公園"
"新北島中公園","大阪市住之江区新北島3-7","しんきたじまなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.466342000001","34.6073100000005","公園"
"北加賀屋東公園","大阪市住之江区北加賀屋1-5","きたかがやひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.480359000001","34.6219670000004","公園"
"粉浜南公園","大阪市住之江区粉浜3-2","こはまみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.489318000001","34.6161090000004","公園"
"新北島会館南公園","大阪市住之江区新北島5-3","しんきたじまかいかんみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.462863000001","34.6074360000005","公園"
"御崎北公園","大阪市住之江区御崎1-8","みさききたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.482175000001","34.6114070000004","公園"
"西住之江中公園","大阪市住之江区西住之江2-15","にしすみのえなかこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.485442000001","34.6020090000004","公園"
"大和川北公園","大阪市住之江区新北島8-1","やまとがわきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.460868000001","34.6070290000005","公園"
"東加賀屋１公園","大阪市住之江区東加賀屋1-3","ひがしかがや１こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.485013000001","34.6186430000004","公園"
"加賀屋緑地","大阪市住之江区南加賀屋4-8","","公園・スポーツ","公園","","","","","","都市緑地","","135.475020000001","34.6024100000005","公園"
"平林泉公園","大阪市住之江区泉2-1","","公園・スポーツ","公園","","","","","","街区公園","","135.461870800001","34.6131898900005","公園"
"今川緑道","大阪市東住吉区今川4-23","いまがわりょくどう","公園・スポーツ","公園","","","","","","緑道","","135.5344596","34.6359268000003","公園"
"大和川南公園","大阪市東住吉区矢田7-1","やまとがわみなみこうえん","公園・スポーツ","公園","","","","","","地区公園","","135.527998","34.5962620000003","公園"
"針中野東公園","大阪市東住吉区針中野4-12","はりなかのひがしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.537539","34.6177200000003","公園"
"川辺大和川公園","大阪市平野区長吉長原西4-5","","公園・スポーツ","公園","","","","","","近隣公園","","135.5666616","34.5972863800002","公園"
"喜連北公園","大阪市平野区喜連5-9","きれきたこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.558323","34.6154070000002","公園"
"六反さくら公園","大阪市平野区長吉六反1-8","","公園・スポーツ","公園","","","","","","近隣公園","","135.5803415","34.6099913800002","公園"
"出戸やすらぎ公園","大阪市平野区長吉出戸7-6","でとやすらぎこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.574819","34.6105480000002","公園"
"長橋１公園","大阪市西成区長橋1-4","ながはし１こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.496109000001","34.6492880000004","公園"
"西成開発３号公園","大阪市西成区津守3-8","にしなりかいはつ３ごうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.480754000001","34.6363240000004","公園"
"西成開発４号公園","大阪市西成区津守3-8","にしなりかいはつ４ごうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.480765000001","34.6384470000004","公園"
"山王みどり公園","大阪市西成区山王1-11","さんのうみどりこうえん","公園・スポーツ","公園","","","","","","緑道","","135.5055937","34.6471899000003","公園"
"恩貴島公園","大阪市此花区春日出南3-3","おきじまこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.445858000001","34.6738810000005","公園"
"野田南緑道","大阪市福島区野田1-1","のだみなみりょくどう","公園・スポーツ","公園","","","","","","緑道","","135.480689000001","34.6851520000004","公園"
"新家西公園","大阪市福島区大開4-3","しんけにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.464188000001","34.6884510000005","公園"
"桜島北公園","大阪市此花区桜島2-1","さくらじまきたこうえん","公園・スポーツ","公園","","","","","","近隣公園","","135.431358000001","34.6616280000006","公園"
"天満橋緑道","大阪市中央区天満橋京町1","てんまばしりょくどう","公園・スポーツ","公園","","","","","","緑道","","135.518994","34.6909148000003","公園"
"城見緑道","大阪市中央区城見1-1","しろみりょくどう","公園・スポーツ","公園","","","","","","緑道","","135.53045","34.6909610000003","公園"
"大川町公園","大阪市中央区北浜4-1","おおかわちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.4994112","34.6926857000004","公園"
"東上町公園","大阪市天王寺区東上町2","とうじょうちょうこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.529393","34.6640240000003","公園"
"戎公園","大阪市浪速区戎本町1-3","えびすこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.499545","34.6528870000004","公園"
"今宮駅前第１公園","大阪市浪速区大国3-13","いまみやえきまえだい１こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.494143000001","34.6521720000004","公園"
"今宮駅前第２公園","大阪市浪速区大国3-13","いまみやえきまえだい２こうえん","公園・スポーツ","公園","","","","","","街区公園","","135.493634","34.6532180000004","公園"
"加島浜公園","大阪市淀川区加島4-10","かしまはまこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.453014400001","34.7324211000005","公園"
"宮原公園","大阪市淀川区西宮原1-6","みやはらこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.490125000001","34.7321300000004","公園"
"生野西公園","大阪市生野区生野西3-6","いくのにしこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.527947","34.6503980000003","公園"
"島屋南公園","大阪市此花区島屋６－２","しまやみなみこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.441180000001","34.6709420000006","公園"
"恩貴島緑地","大阪市此花区春日出南３－２","おきじまりょくち","公園・スポーツ","公園","","","","","","街区公園","","135.446056700001","34.6755637000005","公園"
"高津花壇公園","大阪市中央区高津３－２","こうづかだんこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.510022","34.6642210000003","公園"
"西横堀公園","大阪市西区北堀江1-1","にしよこぼりこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.497681","34.6797770000004","公園"
"加島小公園","大阪市淀川区加島1-37","かしましょうこうえん","公園・スポーツ","公園","06-6309-0008","","","","","街区公園","","135.456721000001","34.7269540000005","公園"
"西住之江公園","大阪市住之江区西住之江１－３","にしすみのえこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.485560000001","34.6053340000004","公園"
"針中野わくわく公園","大阪市東住吉区針中野１－１６","はりなかのわくわくこうえん","公園・スポーツ","公園","","","","","","街区公園","","135.534014","34.6188280000003","公園"
"まつむし広場","大阪市阿倍野区松虫通１丁目２","まつむしひろば","公園・スポーツ","児童遊園・広場","","","https://www.city.osaka.lg.jp/toshiseibi/page/0000039421.html","","","まちかど広場整備事業","","135.509282","34.6358340000003","児童遊園・広場"
